Date,Close,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13
2021-10-29,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,201.880005,199.050003,196.990005,199.360001,202.949997,203.660004,258.269989,264.01001,265.980011,298.01001,297.519989,308.040009,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75
2021-11-01,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,201.880005,199.050003,196.990005,199.360001,202.949997,264.01001,265.980011,298.01001,297.519989,308.040009,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006
2021-11-02,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,201.880005,199.050003,196.990005,199.360001,265.980011,298.01001,297.519989,308.040009,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998
2021-11-03,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,201.880005,199.050003,196.990005,298.01001,297.519989,308.040009,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991
2021-11-04,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,201.880005,199.050003,297.519989,308.040009,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999
2021-11-05,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,201.880005,308.040009,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999
2021-11-08,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,199.5,306.570007,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001
2021-11-09,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,194.580002,294.589996,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001
2021-11-10,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,190.399994,303.899994,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006
2021-11-11,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,197.979996,303.899994,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001
2021-11-12,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,208.160004,300.25,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993
2021-11-15,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,219.580002,302.029999,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995
2021-11-16,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,217.929993,292.609985,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989
2021-11-17,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,222.130005,316.75,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001
2021-11-18,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,220.679993,329.850006,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994
2021-11-19,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,226.360001,319.559998,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011
2021-11-22,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,226.880005,317.459991,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985
2021-11-23,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,223.850006,326.73999,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995
2021-11-24,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,224.410004,315.029999,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996
2021-11-26,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,223.960007,333.76001,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995
2021-11-29,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,228.429993,326.76001,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001
2021-11-30,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,226.619995,314.350006,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002
2021-12-01,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,223.389999,321.26001,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75
2021-12-02,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,221.770004,306.929993,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0
2021-12-03,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,224.779999,300.369995,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994
2021-12-06,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,221.520004,324.269989,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012
2021-12-07,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,222.419998,318.26001,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001
2021-12-08,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,223.410004,304.899994,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001
2021-12-09,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,222.419998,301.980011,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985
2021-12-10,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,219.0,281.609985,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985
2021-12-13,281.609985,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,211.130005,283.369995,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985,301.209991
2021-12-14,283.369995,281.609985,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,212.460007,304.589996,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985,301.209991,292.899994
2021-12-15,304.589996,283.369995,281.609985,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,219.410004,283.869995,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985,301.209991,292.899994,276.040009
2021-12-16,283.869995,304.589996,283.369995,281.609985,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,224.820007,278.01001,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985,301.209991,292.899994,276.040009,281.779999
2021-12-17,278.01001,283.869995,304.589996,283.369995,281.609985,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,220.809998,277.190002,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985,301.209991,292.899994,276.040009,281.779999,272.470001
2021-12-20,277.190002,278.01001,283.869995,304.589996,283.369995,281.609985,301.980011,304.899994,318.26001,324.269989,300.369995,306.929993,321.26001,314.350006,326.76001,333.76001,315.029999,326.73999,317.459991,319.559998,329.850006,316.75,292.609985,302.029999,300.25,303.899994,303.899994,294.589996,306.570007,308.040009,297.519989,298.01001,265.980011,264.01001,258.269989,255.669998,249.410004,244.509995,247.169998,231.660004,227.259995,226.919998,221.029999,222.899994,222.220001,218.619995,217.460007,209.389999,206.710007,206.949997,208.309998,210.75,207.0,204.509995,197.320007,207.419998,207.160004,205.169998,206.990005,216.600006,290.75,294.0,296.399994,309.450012,303.220001,300.01001,295.859985,294.109985,301.209991,292.899994,276.040009,281.779999,272.470001,274.0
